iteration,f1_weighted,datetime_start,datetime_complete,duration,alpha,max_iter,selection,tol,state
277,0.9814883931644219,2022-06-12 16:57:27.278048,2022-06-12 16:57:27.851191,0 days 00:00:00.573143,1.999649808760679,5007093,random,0.06776930549780776,COMPLETE
503,0.9814883931644219,2022-06-12 16:59:48.240527,2022-06-12 16:59:48.872577,0 days 00:00:00.632050,1.9974741329773233,5399131,random,0.04583254006578389,COMPLETE
323,0.9814883931644219,2022-06-12 16:57:55.178880,2022-06-12 16:57:55.768694,0 days 00:00:00.589814,1.9984599082720682,4980860,random,0.09417044279942667,COMPLETE
250,0.9814883931644219,2022-06-12 16:57:11.647484,2022-06-12 16:57:12.216965,0 days 00:00:00.569481,1.9984045778817188,9699655,random,0.09293364374626957,COMPLETE
623,0.9814883931644219,2022-06-12 17:01:09.771253,2022-06-12 17:01:10.443291,0 days 00:00:00.672038,1.998642579872244,6656903,random,0.07091448935081218,COMPLETE
619,0.9814883931644219,2022-06-12 17:01:07.024062,2022-06-12 17:01:07.694846,0 days 00:00:00.670784,1.9987826269876587,5612011,random,0.09468625511596754,COMPLETE
618,0.9814883931644219,2022-06-12 17:01:06.361296,2022-06-12 17:01:07.023579,0 days 00:00:00.662283,1.9996949760329155,9977460,random,0.07921744636799835,COMPLETE
255,0.9814883931644219,2022-06-12 16:57:14.501798,2022-06-12 16:57:15.089586,0 days 00:00:00.587788,1.9983990716588216,6145541,random,0.09511798357167611,COMPLETE
325,0.9814883931644219,2022-06-12 16:57:56.360680,2022-06-12 16:57:56.944085,0 days 00:00:00.583405,1.9977938253390144,9466032,random,0.09744777608610251,COMPLETE
485,0.9814883931644219,2022-06-12 16:59:35.700571,2022-06-12 16:59:36.335855,0 days 00:00:00.635284,1.9979093313586451,9959508,random,0.055584194325188095,COMPLETE
611,0.9814883931644219,2022-06-12 17:01:00.958031,2022-06-12 17:01:01.627047,0 days 00:00:00.669016,1.9999742986759044,5301433,random,0.05638208355539152,COMPLETE
259,0.9814883931644219,2022-06-12 16:57:16.802327,2022-06-12 16:57:17.367772,0 days 00:00:00.565445,1.9984123770772668,6382885,random,0.08155825106731965,COMPLETE
609,0.9814883931644219,2022-06-12 17:00:59.638383,2022-06-12 17:01:00.300134,0 days 00:00:00.661751,1.9995098781375382,1332977,random,0.07397571774687266,COMPLETE
603,0.9814883931644219,2022-06-12 17:00:54.952039,2022-06-12 17:00:55.620906,0 days 00:00:00.668867,1.9979528968179943,9059218,random,0.08537681377651202,COMPLETE
274,0.9814883931644219,2022-06-12 16:57:25.529164,2022-06-12 16:57:26.122017,0 days 00:00:00.592853,1.997280720042099,6686281,random,0.07568197442479119,COMPLETE
491,0.9814883931644219,2022-06-12 16:59:39.779200,2022-06-12 16:59:40.407030,0 days 00:00:00.627830,1.9995818216991144,5467875,random,0.08332493003658739,COMPLETE
264,0.9814883931644219,2022-06-12 16:57:19.754958,2022-06-12 16:57:20.330961,0 days 00:00:00.576003,1.9997649944729008,9873129,random,0.09196995826909936,COMPLETE
265,0.9814883931644219,2022-06-12 16:57:20.331263,2022-06-12 16:57:20.906521,0 days 00:00:00.575258,1.9997860282807915,9663828,random,0.09249748665020646,COMPLETE
593,0.9814883931644219,2022-06-12 17:00:48.303328,2022-06-12 17:00:48.963038,0 days 00:00:00.659710,1.9995191286711302,8318891,random,0.07822703954826293,COMPLETE
590,0.9814883931644219,2022-06-12 17:00:46.330671,2022-06-12 17:00:46.982395,0 days 00:00:00.651724,1.9993382916612248,9387388,random,0.09016140379651028,COMPLETE
588,0.9814883931644219,2022-06-12 17:00:45.009716,2022-06-12 17:00:45.666887,0 days 00:00:00.657171,1.9985263608000963,6459281,random,0.06783321964432792,COMPLETE
587,0.9814883931644219,2022-06-12 17:00:44.379331,2022-06-12 17:00:45.009245,0 days 00:00:00.629914,1.9997196448304573,3527031,random,0.08091760121192963,COMPLETE
493,0.9814883931644219,2022-06-12 16:59:41.042026,2022-06-12 16:59:41.670340,0 days 00:00:00.628314,1.9987399273215507,6599577,random,0.03243582183211839,COMPLETE
582,0.9814883931644219,2022-06-12 17:00:40.611924,2022-06-12 17:00:41.304954,0 days 00:00:00.693030,1.9994977978447501,9739168,random,0.091683784798725,COMPLETE
273,0.9814883931644219,2022-06-12 16:57:24.955563,2022-06-12 16:57:25.528871,0 days 00:00:00.573308,1.9986848744273624,6783151,random,0.07584681067201361,COMPLETE
446,0.9814883931644219,2022-06-12 16:59:11.012695,2022-06-12 16:59:11.632150,0 days 00:00:00.619455,1.999615957343109,5886797,random,0.07463768165553335,COMPLETE
528,0.9814883931644219,2022-06-12 17:00:04.505774,2022-06-12 17:00:05.149363,0 days 00:00:00.643589,1.9987793181213709,9693409,random,0.09351810180696064,COMPLETE
184,0.9814883931644219,2022-06-12 16:56:34.423810,2022-06-12 16:56:34.968437,0 days 00:00:00.544627,1.993288823186656,7132441,random,0.09955240390815501,COMPLETE
817,0.9814883931644219,2022-06-12 17:03:29.291085,2022-06-12 17:03:30.260447,0 days 00:00:00.969362,1.998551388447698,2927228,random,0.09932502570543515,COMPLETE
394,0.9814883931644219,2022-06-12 16:58:38.343488,2022-06-12 16:58:38.946874,0 days 00:00:00.603386,1.999725344489415,5796539,random,0.042886205507551185,COMPLETE
115,0.9814883931644219,2022-06-12 16:55:56.098280,2022-06-12 16:55:56.624654,0 days 00:00:00.526374,1.999730412500495,6292798,random,0.07384991621416348,COMPLETE
831,0.9814883931644219,2022-06-12 17:03:39.953061,2022-06-12 17:03:40.683624,0 days 00:00:00.730563,1.9999454268823276,7853449,random,0.07345896938106682,COMPLETE
118,0.9814883931644219,2022-06-12 16:55:57.687015,2022-06-12 16:55:58.221944,0 days 00:00:00.534929,1.9973439215463384,5464827,random,0.08625757381596007,COMPLETE
826,0.9814883931644219,2022-06-12 17:03:36.074630,2022-06-12 17:03:36.795641,0 days 00:00:00.721011,1.9999256830284,2042894,random,0.08007341392146074,COMPLETE
368,0.9814883931644219,2022-06-12 16:58:22.538822,2022-06-12 16:58:23.141837,0 days 00:00:00.603015,1.9993652684639025,6996257,random,0.07460443586167076,COMPLETE
121,0.9814883931644219,2022-06-12 16:55:59.282346,2022-06-12 16:55:59.810950,0 days 00:00:00.528604,1.9953132384856314,6588873,random,0.09329032443977352,COMPLETE
823,0.9814883931644219,2022-06-12 17:03:33.878673,2022-06-12 17:03:34.628026,0 days 00:00:00.749353,1.9995171562155603,9503969,random,0.05039115304770244,COMPLETE
398,0.9814883931644219,2022-06-12 16:58:41.048099,2022-06-12 16:58:41.692372,0 days 00:00:00.644273,1.9986265848359142,6498246,random,0.09994665663001473,COMPLETE
820,0.9814883931644219,2022-06-12 17:03:31.701664,2022-06-12 17:03:32.418041,0 days 00:00:00.716377,1.9995270157093754,3354516,random,0.0318923601833162,COMPLETE
366,0.9814883931644219,2022-06-12 16:58:21.337610,2022-06-12 16:58:21.936139,0 days 00:00:00.598529,1.9986925677124765,9832349,random,0.09579494393915398,COMPLETE
837,0.9814883931644219,2022-06-12 17:03:44.359329,2022-06-12 17:03:45.085759,0 days 00:00:00.726430,1.9987938478311815,9831257,random,0.032431780722956355,COMPLETE
127,0.9814883931644219,2022-06-12 16:56:02.476247,2022-06-12 16:56:03.004242,0 days 00:00:00.527995,1.988910267326135,5867448,random,0.057025339297915575,COMPLETE
400,0.9814883931644219,2022-06-12 16:58:42.275929,2022-06-12 16:58:42.882052,0 days 00:00:00.606123,1.9995686530683756,9782388,random,0.09370279236418712,COMPLETE
810,0.9814883931644219,2022-06-12 17:03:24.212221,2022-06-12 17:03:24.931948,0 days 00:00:00.719727,1.997773288373426,9239811,random,0.09113485379111322,COMPLETE
130,0.9814883931644219,2022-06-12 16:56:04.088894,2022-06-12 16:56:04.619392,0 days 00:00:00.530498,1.9974793237580846,5315756,random,0.08419837997343373,COMPLETE
809,0.9814883931644219,2022-06-12 17:03:23.494038,2022-06-12 17:03:24.211605,0 days 00:00:00.717567,1.9988977426833074,4932470,random,0.09585037412342093,COMPLETE
802,0.9814883931644219,2022-06-12 17:03:17.838167,2022-06-12 17:03:18.566790,0 days 00:00:00.728623,1.9995480144832647,6179214,random,0.031816528370113686,COMPLETE
183,0.9814883931644219,2022-06-12 16:56:33.878075,2022-06-12 16:56:34.423593,0 days 00:00:00.545518,1.9994132700775062,7120867,random,0.09591376812611731,COMPLETE
402,0.9814883931644219,2022-06-12 16:58:43.489074,2022-06-12 16:58:44.095517,0 days 00:00:00.606443,1.9978345758330025,9949873,random,0.07832049756330431,COMPLETE
794,0.9814883931644219,2022-06-12 17:03:12.095212,2022-06-12 17:03:12.805318,0 days 00:00:00.710106,1.9999512384574343,4935913,random,0.09873187589394061,COMPLETE
139,0.9814883931644219,2022-06-12 16:56:09.025898,2022-06-12 16:56:09.566229,0 days 00:00:00.540331,1.9998743129563943,7128423,random,0.07393155677880567,COMPLETE
113,0.9814883931644219,2022-06-12 16:55:55.030494,2022-06-12 16:55:55.567480,0 days 00:00:00.536986,1.989308142351633,5896212,random,0.08930146196350934,COMPLETE
839,0.9814883931644219,2022-06-12 17:03:45.814477,2022-06-12 17:03:46.546261,0 days 00:00:00.731784,1.9998097497189302,5570991,random,0.057910864552786,COMPLETE
141,0.9814883931644219,2022-06-12 16:56:10.107759,2022-06-12 16:56:10.645261,0 days 00:00:00.537502,1.9996389218857447,6894017,random,0.08924059716126388,COMPLETE
81,0.9814883931644219,2022-06-12 16:55:37.951691,2022-06-12 16:55:38.486067,0 days 00:00:00.534376,1.999377239079817,5352104,random,0.08721584200986117,COMPLETE
18,0.9814883931644219,2022-06-12 16:55:04.278801,2022-06-12 16:55:04.800114,0 days 00:00:00.521313,1.9924476041567454,3248642,random,0.03301221715004288,COMPLETE
22,0.9814883931644219,2022-06-12 16:55:06.262477,2022-06-12 16:55:06.763349,0 days 00:00:00.500872,1.9979347157832354,5476642,random,0.06568827062248489,COMPLETE
43,0.9814883931644219,2022-06-12 16:55:17.777755,2022-06-12 16:55:18.284035,0 days 00:00:00.506280,1.9896506282207616,5524415,random,0.08923120418852679,COMPLETE
47,0.9814883931644219,2022-06-12 16:55:19.790569,2022-06-12 16:55:20.324052,0 days 00:00:00.533483,1.9995763620939078,1059729,random,0.08657954001546798,COMPLETE
52,0.9814883931644219,2022-06-12 16:55:22.516151,2022-06-12 16:55:23.061407,0 days 00:00:00.545256,1.9896190255988038,5632990,random,0.09393936331882138,COMPLETE
61,0.9814883931644219,2022-06-12 16:55:27.588626,2022-06-12 16:55:28.130154,0 days 00:00:00.541528,1.9951340746744834,6390846,random,0.09330152152930718,COMPLETE
65,0.9814883931644219,2022-06-12 16:55:29.655565,2022-06-12 16:55:30.191933,0 days 00:00:00.536368,1.99996216425578,6133907,random,0.09996942329769783,COMPLETE
68,0.9814883931644219,2022-06-12 16:55:31.250715,2022-06-12 16:55:31.730763,0 days 00:00:00.480048,1.9988512153694198,6815705,random,0.08780094280518942,COMPLETE
71,0.9814883931644219,2022-06-12 16:55:32.780608,2022-06-12 16:55:33.320164,0 days 00:00:00.539556,1.9941897650756837,5729033,random,0.09209648282442352,COMPLETE
74,0.9814883931644219,2022-06-12 16:55:34.364362,2022-06-12 16:55:34.847008,0 days 00:00:00.482646,1.999675759979775,5752455,random,0.09237878305683596,COMPLETE
83,0.9814883931644219,2022-06-12 16:55:39.002758,2022-06-12 16:55:39.522401,0 days 00:00:00.519643,1.9919136233003496,6091201,random,0.08749093323742421,COMPLETE
840,0.9814883931644219,2022-06-12 17:03:46.546879,2022-06-12 17:03:47.277716,0 days 00:00:00.730837,1.9994135041132928,4739186,random,0.09429614871776665,COMPLETE
84,0.9814883931644219,2022-06-12 16:55:39.522557,2022-06-12 16:55:40.042038,0 days 00:00:00.519481,1.998659430351987,6100576,random,0.08375306847162328,COMPLETE
96,0.9814883931644219,2022-06-12 16:55:46.116645,2022-06-12 16:55:46.629392,0 days 00:00:00.512747,1.9910751621222882,6305613,random,0.08463053538458123,COMPLETE
97,0.9814883931644219,2022-06-12 16:55:46.629553,2022-06-12 16:55:47.157562,0 days 00:00:00.528009,1.9996840113301526,6371928,random,0.09376390478243429,COMPLETE
864,0.9814883931644219,2022-06-12 17:04:06.535868,2022-06-12 17:04:07.271175,0 days 00:00:00.735307,1.999415858384656,9453376,random,0.08922331641506404,COMPLETE
101,0.9814883931644219,2022-06-12 16:55:48.730131,2022-06-12 16:55:49.254604,0 days 00:00:00.524473,1.9952897338243956,5849344,random,0.0880062506379471,COMPLETE
376,0.9814883931644219,2022-06-12 16:58:27.399359,2022-06-12 16:58:28.000500,0 days 00:00:00.601141,1.9987811241680615,6356073,random,0.08076418070530819,COMPLETE
103,0.9814883931644219,2022-06-12 16:55:49.773739,2022-06-12 16:55:50.297303,0 days 00:00:00.523564,1.9993008209841394,5758853,random,0.09753165829968637,COMPLETE
850,0.9814883931644219,2022-06-12 17:03:54.147703,2022-06-12 17:03:54.888762,0 days 00:00:00.741059,1.9989603036894774,6522884,random,0.036303740648680506,COMPLETE
373,0.9814883931644219,2022-06-12 16:58:25.593853,2022-06-12 16:58:26.198766,0 days 00:00:00.604913,1.9990079275386627,8421524,random,0.07178503796562997,COMPLETE
372,0.9814883931644219,2022-06-12 16:58:24.993041,2022-06-12 16:58:25.593501,0 days 00:00:00.600460,1.9958360058121136,2475841,random,0.06755474086377881,COMPLETE
792,0.9814883931644219,2022-06-12 17:03:10.637003,2022-06-12 17:03:11.353781,0 days 00:00:00.716778,1.9996197203455293,718966,random,0.08164869843950377,COMPLETE
134,0.9814883931644219,2022-06-12 16:56:06.229921,2022-06-12 16:56:06.760937,0 days 00:00:00.531016,1.9962763611365848,5750802,random,0.08530859263988919,COMPLETE
142,0.9814883931644219,2022-06-12 16:56:10.645463,2022-06-12 16:56:11.205599,0 days 00:00:00.560136,1.995032857965692,6814352,random,0.09664345516766984,COMPLETE
155,0.9814883931644219,2022-06-12 16:56:18.169609,2022-06-12 16:56:18.711778,0 days 00:00:00.542169,1.9953533851656953,5662494,random,0.0934678088786048,COMPLETE
422,0.9814883931644219,2022-06-12 16:58:55.794419,2022-06-12 16:58:56.412088,0 days 00:00:00.617669,1.9995614029755302,8285475,random,0.077778754980419,COMPLETE
158,0.9814883931644219,2022-06-12 16:56:20.242153,2022-06-12 16:56:20.780904,0 days 00:00:00.538751,1.9998317937823005,5232205,random,0.06099143729830608,COMPLETE
425,0.9814883931644219,2022-06-12 16:58:57.676211,2022-06-12 16:58:58.298801,0 days 00:00:00.622590,1.996588962867565,9777806,random,0.09797958054995994,COMPLETE
763,0.9814883931644219,2022-06-12 17:02:48.994230,2022-06-12 17:02:49.977580,0 days 00:00:00.983350,1.9995534008253844,3590489,random,0.04133149752443084,COMPLETE
762,0.9814883931644219,2022-06-12 17:02:48.290182,2022-06-12 17:02:48.993641,0 days 00:00:00.703459,1.999345981391055,3757632,random,0.07553832783814143,COMPLETE
758,0.9814883931644219,2022-06-12 17:02:45.440571,2022-06-12 17:02:46.149726,0 days 00:00:00.709155,1.9993623997488537,6681294,random,0.06699251796793022,COMPLETE
756,0.9814883931644219,2022-06-12 17:02:43.980340,2022-06-12 17:02:44.686931,0 days 00:00:00.706591,1.9991969826408624,6887295,random,0.05807187893684001,COMPLETE
165,0.9814883931644219,2022-06-12 16:56:24.013853,2022-06-12 16:56:24.559258,0 days 00:00:00.545405,1.9991373059632822,5698435,random,0.06678775841085179,COMPLETE
353,0.9814883931644219,2022-06-12 16:58:13.176403,2022-06-12 16:58:13.775632,0 days 00:00:00.599229,1.999446335259679,6588127,random,0.08032306351018147,COMPLETE
426,0.9814883931644219,2022-06-12 16:58:58.299195,2022-06-12 16:58:58.918025,0 days 00:00:00.618830,1.9994408619752053,9477327,random,0.09291153514809385,COMPLETE
752,0.9814883931644219,2022-06-12 17:02:41.114531,2022-06-12 17:02:41.821267,0 days 00:00:00.706736,1.999360828614475,8483538,random,0.07809232156840831,COMPLETE
749,0.9814883931644219,2022-06-12 17:02:39.028730,2022-06-12 17:02:39.712364,0 days 00:00:00.683634,1.9993955087974395,9077726,random,0.07408090592463991,COMPLETE
745,0.9814883931644219,2022-06-12 17:02:35.911626,2022-06-12 17:02:36.611787,0 days 00:00:00.700161,1.999155718662873,9833792,random,0.09975270645297711,COMPLETE
172,0.9814883931644219,2022-06-12 16:56:27.833311,2022-06-12 16:56:28.380936,0 days 00:00:00.547625,1.9978539563825606,6982611,random,0.065080684147761,COMPLETE
744,0.9814883931644219,2022-06-12 17:02:35.211450,2022-06-12 17:02:35.911077,0 days 00:00:00.699627,1.9984201636328764,9495619,random,0.05571659138950414,COMPLETE
174,0.9814883931644219,2022-06-12 16:56:28.926633,2022-06-12 16:56:29.476142,0 days 00:00:00.549509,1.9989810628300164,5846369,random,0.08554809576858992,COMPLETE
351,0.9814883931644219,2022-06-12 16:58:11.983291,2022-06-12 16:58:12.577911,0 days 00:00:00.594620,1.9958412320278995,9988792,random,0.07980161979096506,COMPLETE
430,0.9814883931644219,2022-06-12 16:59:01.060551,2022-06-12 16:59:01.658896,0 days 00:00:00.598345,1.9997131570141278,9651333,random,0.09136848289698517,COMPLETE
177,0.9814883931644219,2022-06-12 16:56:30.576858,2022-06-12 16:56:31.125795,0 days 00:00:00.548937,1.9967176833500657,8832172,random,0.09293650504554886,COMPLETE
435,0.9814883931644219,2022-06-12 16:59:04.111089,2022-06-12 16:59:04.727097,0 days 00:00:00.616008,1.9998827478235417,5747619,random,0.048769193433054275,COMPLETE
735,0.9814883931644219,2022-06-12 17:02:28.830387,2022-06-12 17:02:29.533385,0 days 00:00:00.702998,1.99874629716503,4721533,random,0.0895448870386336,COMPLETE
772,0.9814883931644219,2022-06-12 17:02:55.679908,2022-06-12 17:02:56.399834,0 days 00:00:00.719926,1.9983676846167315,5594894,random,0.07109755973921966,COMPLETE
160,0.9814883931644219,2022-06-12 16:56:21.310844,2022-06-12 16:56:21.848748,0 days 00:00:00.537904,1.999841701123202,5484311,random,0.09530250166869023,COMPLETE
154,0.9814883931644219,2022-06-12 16:56:17.622661,2022-06-12 16:56:18.169411,0 days 00:00:00.546750,1.9983191930625905,5501302,random,0.08571646052430329,COMPLETE
787,0.9814883931644219,2022-06-12 17:03:06.801775,2022-06-12 17:03:07.512146,0 days 00:00:00.710371,1.9996180660212333,8310011,random,0.0804747304607102,COMPLETE
781,0.9814883931644219,2022-06-12 17:03:02.436996,2022-06-12 17:03:03.175122,0 days 00:00:00.738126,1.9977172355890356,3439165,random,0.09559568475441334,COMPLETE
411,0.9814883931644219,2022-06-12 16:58:49.011461,2022-06-12 16:58:49.622073,0 days 00:00:00.610612,1.9977231239343418,4225752,random,0.09630813518862168,COMPLETE
776,0.9814883931644219,2022-06-12 17:02:58.555026,2022-06-12 17:02:59.276518,0 days 00:00:00.721492,1.9981311717979513,5185050,random,0.042350669567833364,COMPLETE
789,0.9814883931644219,2022-06-12 17:03:08.245143,2022-06-12 17:03:08.951768,0 days 00:00:00.706625,1.997840984892174,5925739,random,0.03292940230888814,COMPLETE
151,0.9814883931644219,2022-06-12 16:56:15.993958,2022-06-12 16:56:16.537467,0 days 00:00:00.543509,1.9924556410797785,6997489,random,0.09517819795439728,COMPLETE
774,0.9814883931644219,2022-06-12 17:02:57.118209,2022-06-12 17:02:57.837745,0 days 00:00:00.719536,1.9996752971443807,5337660,random,0.0621726887206715,COMPLETE
410,0.9814883931644219,2022-06-12 16:58:48.403536,2022-06-12 16:58:49.011110,0 days 00:00:00.607574,1.998576569453629,6523922,random,0.09952646404062643,COMPLETE
413,0.9814883931644219,2022-06-12 16:58:50.235384,2022-06-12 16:58:50.845560,0 days 00:00:00.610176,1.9998181654633431,3061047,random,0.07015320625601033,COMPLETE
33,0.9814859226059277,2022-06-12 16:55:12.543717,2022-06-12 16:55:13.046443,0 days 00:00:00.502726,1.9856571933361913,3647479,random,0.0787663206665975,COMPLETE
31,0.9814859226059277,2022-06-12 16:55:11.557742,2022-06-12 16:55:12.038737,0 days 00:00:00.480995,1.9862065465144416,5080588,random,0.09124104738566981,COMPLETE
171,0.9814859226059277,2022-06-12 16:56:27.289876,2022-06-12 16:56:27.833092,0 days 00:00:00.543216,1.9876974537102856,5330353,random,0.09718362542610125,COMPLETE
219,0.9814859226059277,2022-06-12 16:56:54.138546,2022-06-12 16:56:54.700357,0 days 00:00:00.561811,1.986547035433322,9964278,random,0.07873250466230494,COMPLETE
41,0.9814834520240808,2022-06-12 16:55:16.767902,2022-06-12 16:55:17.271338,0 days 00:00:00.503436,1.9780133773689668,5825626,random,0.09449056816787185,COMPLETE
231,0.9814834520240808,2022-06-12 16:57:00.880541,2022-06-12 16:57:01.452000,0 days 00:00:00.571459,1.9818422476529545,6451335,random,0.08054182772002713,COMPLETE
233,0.9814834520240808,2022-06-12 16:57:02.011239,2022-06-12 16:57:02.581071,0 days 00:00:00.569832,1.9838524116989307,8468137,random,0.06789848397960188,COMPLETE
21,0.9814834520240808,2022-06-12 16:55:05.793781,2022-06-12 16:55:06.262373,0 days 00:00:00.468592,1.9811627072842415,5241360,random,0.09022232267801472,COMPLETE
14,0.9814834520240808,2022-06-12 16:55:02.277171,2022-06-12 16:55:02.799222,0 days 00:00:00.522051,1.9791467112000816,5939344,random,0.09697419084207856,COMPLETE
521,0.9814809814188802,2022-06-12 16:59:59.999691,2022-06-12 17:00:00.648184,0 days 00:00:00.648493,1.965717169395665,6267012,random,0.038626597889209274,COMPLETE
479,0.9814809814188802,2022-06-12 16:59:31.898791,2022-06-12 16:59:32.530134,0 days 00:00:00.631343,1.966652473399177,6489067,random,0.09957280840595475,COMPLETE
450,0.9814809814188802,2022-06-12 16:59:13.516855,2022-06-12 16:59:14.138028,0 days 00:00:00.621173,1.9635162482352815,5279077,random,0.06101930613307471,COMPLETE
408,0.9814809814188802,2022-06-12 16:58:47.165814,2022-06-12 16:58:47.772550,0 days 00:00:00.606736,1.9648374081167925,7439391,random,0.07221624145155225,COMPLETE
407,0.9814809814188802,2022-06-12 16:58:46.535246,2022-06-12 16:58:47.165451,0 days 00:00:00.630205,1.9638653521339704,5982359,random,0.08743296566755582,COMPLETE
436,0.9814809814188802,2022-06-12 16:59:04.727458,2022-06-12 16:59:05.345062,0 days 00:00:00.617604,1.9629786881814066,4948442,random,0.049307494499121605,COMPLETE
441,0.9814809814188802,2022-06-12 16:59:07.832370,2022-06-12 16:59:08.454063,0 days 00:00:00.621693,1.967854129017708,8445444,random,0.05773298314748737,COMPLETE
443,0.9814809814188802,2022-06-12 16:59:09.071136,2022-06-12 16:59:09.712101,0 days 00:00:00.640965,1.966166694250216,1966270,random,0.0951036965508221,COMPLETE
520,0.9814809814188802,2022-06-12 16:59:59.347927,2022-06-12 16:59:59.999269,0 days 00:00:00.651342,1.960788707463928,6802221,random,0.09468998933576123,COMPLETE
401,0.9814809814188802,2022-06-12 16:58:42.882407,2022-06-12 16:58:43.488718,0 days 00:00:00.606311,1.9610063225899745,8143600,random,0.08798773613476923,COMPLETE
480,0.9814809814188802,2022-06-12 16:59:32.530525,2022-06-12 16:59:33.171772,0 days 00:00:00.641247,1.9641845597901348,287359,random,0.096485472391309,COMPLETE
397,0.9814809814188802,2022-06-12 16:58:40.170048,2022-06-12 16:58:41.047710,0 days 00:00:00.877662,1.970660217110943,6850501,random,0.0766303734551296,COMPLETE
416,0.9814809814188802,2022-06-12 16:58:52.078418,2022-06-12 16:58:52.692827,0 days 00:00:00.614409,1.9652074765145906,6353492,random,0.07684995670254073,COMPLETE
385,0.9814809814188802,2022-06-12 16:58:32.838457,2022-06-12 16:58:33.440605,0 days 00:00:00.602148,1.961708510034708,7629259,random,0.05344710651829329,COMPLETE
387,0.9814809814188802,2022-06-12 16:58:34.044896,2022-06-12 16:58:34.651667,0 days 00:00:00.606771,1.9640102341740382,5875833,random,0.07050563875070957,COMPLETE
495,0.9814809814188802,2022-06-12 16:59:42.309138,2022-06-12 16:59:42.935973,0 days 00:00:00.626835,1.9629164128167382,9886304,random,0.08046220049938596,COMPLETE
484,0.9814809814188802,2022-06-12 16:59:35.070073,2022-06-12 16:59:35.700180,0 days 00:00:00.630107,1.9619853264028595,9212028,random,0.06905389698399123,COMPLETE
476,0.9814809814188802,2022-06-12 16:59:30.015542,2022-06-12 16:59:30.636011,0 days 00:00:00.620469,1.9687442937231188,7018433,random,0.09688464194973814,COMPLETE
389,0.9814809814188802,2022-06-12 16:58:35.278854,2022-06-12 16:58:35.896186,0 days 00:00:00.617332,1.9611502264577352,5426791,random,0.06694264453263385,COMPLETE
524,0.9814809814188802,2022-06-12 17:00:01.926522,2022-06-12 17:00:02.567582,0 days 00:00:00.641060,1.9621626966530439,2662322,random,0.04434799307661421,COMPLETE
453,0.9814809814188802,2022-06-12 16:59:15.381178,2022-06-12 16:59:16.001952,0 days 00:00:00.620774,1.9605585941863246,9079819,random,0.09745048167060791,COMPLETE
464,0.9814809814188802,2022-06-12 16:59:22.487733,2022-06-12 16:59:23.123181,0 days 00:00:00.635448,1.9651004130640566,9864892,random,0.08081265177576459,COMPLETE
492,0.9814809814188802,2022-06-12 16:59:40.407428,2022-06-12 16:59:41.041611,0 days 00:00:00.634183,1.965050917019768,7936936,random,0.09559428941551874,COMPLETE
461,0.9814809814188802,2022-06-12 16:59:20.615135,2022-06-12 16:59:21.240610,0 days 00:00:00.625475,1.9627269014718858,4444398,random,0.0810066080886456,COMPLETE
421,0.9814809814188802,2022-06-12 16:58:55.175388,2022-06-12 16:58:55.794071,0 days 00:00:00.618683,1.9683385494311805,9919325,random,0.07860971303614597,COMPLETE
716,0.9814809814188802,2022-06-12 17:02:15.307447,2022-06-12 17:02:15.984724,0 days 00:00:00.677277,1.9635103502282083,6544048,random,0.03754208496444572,COMPLETE
537,0.9814809814188802,2022-06-12 17:00:10.333319,2022-06-12 17:00:10.972547,0 days 00:00:00.639228,1.9612034261711535,3047512,random,0.08857907748878435,COMPLETE
754,0.9814809814188802,2022-06-12 17:02:42.531692,2022-06-12 17:02:43.246524,0 days 00:00:00.714832,1.9663531172576616,7012654,random,0.0346765978202535,COMPLETE
784,0.9814809814188802,2022-06-12 17:03:04.623475,2022-06-12 17:03:05.352428,0 days 00:00:00.728953,1.9637079115656588,5961942,random,0.037130184660887855,COMPLETE
780,0.9814809814188802,2022-06-12 17:03:01.713564,2022-06-12 17:03:02.436353,0 days 00:00:00.722789,1.9671777935647854,5385269,random,0.08692211312926305,COMPLETE
773,0.9814809814188802,2022-06-12 17:02:56.400399,2022-06-12 17:02:57.117622,0 days 00:00:00.717223,1.963650004090178,6679630,random,0.06960956162750655,COMPLETE
770,0.9814809814188802,2022-06-12 17:02:54.250521,2022-06-12 17:02:54.959452,0 days 00:00:00.708931,1.9619257394469847,8186351,random,0.03706946045862112,COMPLETE
766,0.9814809814188802,2022-06-12 17:02:51.382859,2022-06-12 17:02:52.107841,0 days 00:00:00.724982,1.9640476480959899,1417069,random,0.04618903845538474,COMPLETE
755,0.9814809814188802,2022-06-12 17:02:43.247171,2022-06-12 17:02:43.979742,0 days 00:00:00.732571,1.9623608412436027,5003848,random,0.05724755424346672,COMPLETE
743,0.9814809814188802,2022-06-12 17:02:34.517082,2022-06-12 17:02:35.210821,0 days 00:00:00.693739,1.9668192209036963,5193905,random,0.04625983017786053,COMPLETE
790,0.9814809814188802,2022-06-12 17:03:08.952371,2022-06-12 17:03:09.666359,0 days 00:00:00.713988,1.962558290444475,9997041,random,0.07443624997188988,COMPLETE
741,0.9814809814188802,2022-06-12 17:02:33.115381,2022-06-12 17:02:33.812184,0 days 00:00:00.696803,1.9647118043277234,5370922,random,0.0927593656211749,COMPLETE
