iteration,precision,datetime_start,datetime_complete,duration,alpha,fit_intercept,l1_ratio,max_iter,normalize,selection,tol,state
1190,0.0,2022-06-12 22:21:59.671331,2022-06-12 22:22:00.547303,0 days 00:00:00.875972,0.9158333289564188,True,0.9796177296370064,3386691.0,True,random,0.026704299996155086,COMPLETE
3518,0.0,2022-06-13 13:41:43.014021,2022-06-13 13:41:44.791100,0 days 00:00:01.777079,1.9990095658511955,True,0.9822390421321884,5628395.0,True,random,0.023170693005579546,COMPLETE
1630,0.0,2022-06-12 22:30:45.991427,2022-06-12 22:30:47.042163,0 days 00:00:01.050736,1.9614336072623748,True,0.9603870411286362,6511537.0,True,random,0.016081672738433028,COMPLETE
1171,0.0,2022-06-12 22:21:39.718658,2022-06-12 22:21:40.859809,0 days 00:00:01.141151,1.9977687091134126,True,0.9537479776512305,5713563.0,True,random,0.026676694037298748,COMPLETE
3969,0.0,2022-06-13 14:00:32.032306,2022-06-13 14:00:34.376284,0 days 00:00:02.343978,1.8698100456672349,True,0.9802909816471946,5810587.0,True,random,0.027978735019703528,COMPLETE
3557,0.0,2022-06-13 13:43:19.243686,2022-06-13 13:43:21.390506,0 days 00:00:02.146820,0.1588806365898101,True,0.9656177214955206,6089286.0,True,random,0.023859193251457425,COMPLETE
1536,0.0,2022-06-12 22:28:44.377487,2022-06-12 22:28:45.661515,0 days 00:00:01.284028,1.9083697057246516,True,0.9992211977915288,7378793.0,True,random,0.028364464181426977,COMPLETE
3612,0.0,2022-06-13 13:45:32.113126,2022-06-13 13:45:34.313925,0 days 00:00:02.200799,1.999454701452411,True,0.9807182225071084,5163819.0,True,random,0.021387071983428894,COMPLETE
3857,0.0,2022-06-13 13:55:41.091859,2022-06-13 13:55:43.509575,0 days 00:00:02.417716,1.9992969404980563,True,0.9794865777771002,5827871.0,True,random,0.0226226366517809,COMPLETE
3723,0.0,2022-06-13 13:50:08.012859,2022-06-13 13:50:10.200599,0 days 00:00:02.187740,1.9333389011076916,True,0.9825325743444595,7414303.0,True,random,0.027100226078918748,COMPLETE
