iteration,roc_weighted,datetime_start,datetime_complete,duration,C,change_tol,grad_tol,lbfgs_memory,linesearch_max_iter,loss,max_iter,penalized_intercept,penatly,state
8,0.5,2022-06-28 21:09:53.637247,2022-06-28 21:09:54.098983,0 days 00:00:00.461736,9.3,0.0005964255402612056,0.016103713914041997,18.0,1360.0,squared_hinge,7526905.0,False,l2,COMPLETE
36,0.5,2022-06-28 21:10:52.841540,2022-06-28 21:10:53.295566,0 days 00:00:00.454026,0.30000000000000004,0.00027933705615579735,0.03481844157194185,9.0,7984.0,squared_hinge,7877965.0,True,l2,COMPLETE
89,0.5,2022-06-28 21:12:03.873322,2022-06-28 21:12:04.369134,0 days 00:00:00.495812,1.1,0.000924001073830575,0.04100366931363218,12.0,9171.0,squared_hinge,5285126.0,False,l2,COMPLETE
38,0.5,2022-06-28 21:10:54.841003,2022-06-28 21:10:55.315702,0 days 00:00:00.474699,1.1,0.0007106994755337728,0.06358369757297763,14.0,1364.0,hinge,6022275.0,True,l2,COMPLETE
40,0.5,2022-06-28 21:10:56.463407,2022-06-28 21:10:56.948449,0 days 00:00:00.485042,2.2,6.168931321642537e-05,0.07527287077908505,7.0,4988.0,hinge,34908.0,False,l2,COMPLETE
47,0.5,2022-06-28 21:11:07.038707,2022-06-28 21:11:07.558360,0 days 00:00:00.519653,1.8000000000000003,0.0004327754102538056,0.09630992863352508,10.0,4187.0,squared_hinge,9493272.0,False,l2,COMPLETE
77,0.5,2022-06-28 21:11:48.082075,2022-06-28 21:11:48.570066,0 days 00:00:00.487991,5.9,0.0005975615656447928,0.06850048585970665,10.0,6413.0,squared_hinge,2426928.0,False,l2,COMPLETE
1,0.5,2022-06-28 21:09:48.808614,2022-06-28 21:09:49.243940,0 days 00:00:00.435326,3.6,0.0007771705341299092,0.01793163785539264,10.0,7735.0,squared_hinge,3053434.0,True,l2,COMPLETE
58,0.5,2022-06-28 21:11:23.280849,2022-06-28 21:11:23.739376,0 days 00:00:00.458527,0.4,0.00036071696141269107,0.09938539412689132,13.0,4832.0,hinge,9492756.0,False,l2,COMPLETE
0,0.5,2022-06-28 21:09:48.371995,2022-06-28 21:09:48.808424,0 days 00:00:00.436429,3.1,0.00028112881389435947,0.06672093808157721,11.0,6077.0,squared_hinge,9230143.0,True,l2,COMPLETE
99,,2022-06-28 21:12:17.176990,,,,,,,,,,,,RUNNING
